Test Instance,Graph,Flow Cost,Dual Cost,Time (sec),,,
884,nyc-1000,3.7162457,3.4196105,0.033564856052399,,,
885,nyc-1000,4.4769845,4.192712,0.033564856052399,,,
886,nyc-1000,4.3597274,4.1101656,0.033564856052399,,,
887,nyc-1000,1.6616447,1.3889763,0.033564856052399,,,
888,nyc-1000,3.1015663,2.814971,0.033564856052399,,,
889,nyc-1000,2.2980366,1.9419202,0.033564856052399,,,
890,nyc-1000,4.192773,3.9564054,0.033564856052399,,,
891,nyc-1000,2.4890742,2.0317316,0.033564856052399,,,
892,nyc-1000,1.9245889,1.7364838,0.033564856052399,,,
893,nyc-1000,3.083793,2.8596358,0.033564856052399,,,
894,nyc-1000,2.5030403,2.1840482,0.033564856052399,,,
895,nyc-1000,3.3030074,2.8544984,0.033564856052399,,,
896,nyc-1000,3.9861355,3.7835913,0.033564856052399,,,
897,nyc-1000,6.1107516,5.7809076,0.033564856052399,,,
898,nyc-1000,2.499187,2.1439452,0.033564856052399,,,
899,nyc-1000,2.2665977,2.0643287,0.033564856052399,,,
900,nyc-1000,2.6655402,2.4228992,0.037793645858765,,,
901,nyc-1000,2.765265,2.4969819,0.037793645858765,,,
902,nyc-1000,2.2476687,1.9677498,0.037793645858765,,,
903,nyc-1000,6.736444,6.3325243,0.037793645858765,,,
904,nyc-1000,3.6185248,3.3681154,0.037793645858765,,,
905,nyc-1000,4.764053,4.518394,0.037793645858765,,,
906,nyc-1000,2.010205,1.7165381,0.037793645858765,,,
907,nyc-1000,2.9250045,2.651888,0.037793645858765,,,
908,nyc-1000,2.8215184,2.3940823,0.037793645858765,,,
909,nyc-1000,3.9452596,3.3873048,0.037793645858765,,,
910,nyc-1000,2.176684,1.9411976,0.037793645858765,,,
911,nyc-1000,4.8135424,4.49862,0.037793645858765,,,
912,nyc-1000,1.8099658,1.5834286,0.037793645858765,,,
913,nyc-1000,2.8452659,2.5122058,0.037793645858765,,,
914,nyc-1000,2.4243312,2.146851,0.037793645858765,,,
915,nyc-1000,2.246396,1.8891478,0.037793645858765,,,
916,nyc-1000,5.5676737,5.185121,0.037793645858765,,,
917,nyc-1000,5.401229,4.9982,0.037793645858765,,,
918,nyc-1000,2.9592147,2.7412953,0.037793645858765,,,
919,nyc-1000,2.3691502,2.0438225,0.037793645858765,,,
920,nyc-1000,3.25546,3.0302434,0.037793645858765,,,
921,nyc-1000,4.5087996,4.263645,0.037793645858765,,,
922,nyc-1000,2.2096953,1.9997582,0.037793645858765,,,
923,nyc-1000,3.8522472,3.542706,0.037793645858765,,,
924,nyc-1000,2.171016,1.9088111,0.037793645858765,,,
925,nyc-1000,2.4162815,2.157896,0.037793645858765,,,
926,nyc-1000,4.7498426,4.417306,0.037793645858765,,,
927,nyc-1000,5.4706554,5.0295954,0.037793645858765,,,
928,nyc-1000,3.9552557,3.6671977,0.037793645858765,,,
929,nyc-1000,2.7997441,2.5827782,0.037793645858765,,,
930,nyc-1000,2.2699485,1.9003274,0.037793645858765,,,
931,nyc-1000,2.928675,2.5585613,0.037793645858765,,,
932,nyc-1000,2.8259783,2.4780762,0.037793645858765,,,
933,nyc-1000,2.0907645,1.8650937,0.037793645858765,,,
934,nyc-1000,3.872768,3.5447986,0.037793645858765,,,
935,nyc-1000,2.296035,1.971103,0.037793645858765,,,
936,nyc-1000,3.6337729,3.3806922,0.037793645858765,,,
937,nyc-1000,3.3092828,2.944803,0.037793645858765,,,
938,nyc-1000,3.6968646,3.4483347,0.037793645858765,,,
939,nyc-1000,3.1703286,2.917146,0.037793645858765,,,
940,nyc-1000,3.46378,3.2173405,0.037793645858765,,,
941,nyc-1000,2.5460148,2.3435607,0.037793645858765,,,
942,nyc-1000,2.4610276,2.214141,0.037793645858765,,,
943,nyc-1000,3.169733,2.9282992,0.037793645858765,,,
944,nyc-1000,2.7920868,2.555462,0.037793645858765,,,
945,nyc-1000,2.9039977,2.6804838,0.037793645858765,,,
946,nyc-1000,2.0266185,1.8136233,0.037793645858765,,,
947,nyc-1000,3.096131,2.6934748,0.037793645858765,,,
948,nyc-1000,3.2455382,2.9498968,0.037793645858765,,,
949,nyc-1000,3.044776,2.815309,0.037793645858765,,,
950,nyc-1000,3.6437564,3.4530773,0.037793645858765,,,
951,nyc-1000,3.0662727,2.6045861,0.037793645858765,,,
952,nyc-1000,2.2558684,1.9418664,0.037793645858765,,,
953,nyc-1000,2.872727,2.6023412,0.037793645858765,,,
954,nyc-1000,1.9592942,1.7501523,0.037793645858765,,,
955,nyc-1000,2.119545,1.7716696,0.037793645858765,,,
956,nyc-1000,7.122518,6.764122,0.037793645858765,,,
957,nyc-1000,2.3652468,2.0191789,0.037793645858765,,,
958,nyc-1000,2.939286,2.7103696,0.037793645858765,,,
959,nyc-1000,2.813382,2.5647361,0.037793645858765,,,
960,nyc-1000,4.5612063,4.200643,0.037793645858765,,,
961,nyc-1000,1.8576202,1.5660353,0.037793645858765,,,
962,nyc-1000,3.6657038,3.2874656,0.037793645858765,,,
963,nyc-1000,2.3038054,2.060279,0.037793645858765,,,
964,nyc-1000,3.1121216,2.7533083,0.037793645858765,,,
965,nyc-1000,1.8105075,1.5818896,0.037793645858765,,,
966,nyc-1000,2.6269584,2.2619572,0.037793645858765,,,
967,nyc-1000,2.620914,2.3010123,0.037793645858765,,,
968,nyc-1000,3.822477,3.3040366,0.037793645858765,,,
969,nyc-1000,2.5716472,2.3494434,0.037793645858765,,,
970,nyc-1000,2.7198074,2.5356767,0.037793645858765,,,
971,nyc-1000,4.0736704,3.8331761,0.037793645858765,,,
972,nyc-1000,1.6238656,1.3938283,0.037793645858765,,,
973,nyc-1000,4.440049,4.1684985,0.037793645858765,,,
974,nyc-1000,2.4696975,2.248688,0.037793645858765,,,
975,nyc-1000,3.0419416,2.735907,0.037793645858765,,,
976,nyc-1000,2.4450998,2.094991,0.037793645858765,,,
977,nyc-1000,2.109333,1.7774875,0.037793645858765,,,
978,nyc-1000,2.4330497,2.1986976,0.037793645858765,,,
979,nyc-1000,1.7468057,1.4547412,0.037793645858765,,,
980,nyc-1000,1.8554071,1.656466,0.037793645858765,,,
981,nyc-1000,6.0453796,5.7905216,0.037793645858765,,,
982,nyc-1000,5.8161116,5.492202,0.037793645858765,,,
983,nyc-1000,4.239598,3.989643,0.037793645858765,,,
984,nyc-1000,1.8476213,1.563469,0.037793645858765,,,
985,nyc-1000,8.685091,8.133373,0.037793645858765,,,
986,nyc-1000,3.82418,3.2698748,0.037793645858765,,,
987,nyc-1000,2.9761443,2.7685876,0.037793645858765,,,
988,nyc-1000,4.253184,3.9046457,0.037793645858765,,,
989,nyc-1000,2.3274875,2.090752,0.037793645858765,,,
990,nyc-1000,1.6468687,1.3787973,0.037793645858765,,,
991,nyc-1000,2.7941136,2.5890083,0.037793645858765,,,
992,nyc-1000,1.5458789,1.3465297,0.037793645858765,,,
993,nyc-1000,1.975049,1.6644697,0.037793645858765,,,
994,nyc-1000,2.215892,1.873473,0.037793645858765,,,
995,nyc-1000,2.8960161,2.5334504,0.037793645858765,,,
996,nyc-1000,2.7673535,2.5397346,0.037793645858765,,,
997,nyc-1000,1.8006406,1.5294275,0.037793645858765,,,
998,nyc-1000,2.898288,2.708725,0.037793645858765,,,
999,nyc-1000,3.4554524,3.204194,0.037793645858765,,,
1000,nyc-1000,2.2432756,1.9003384,0.034937567710877,,,
1001,nyc-1000,2.393755,2.07617,0.034937567710877,,,
1002,nyc-1000,2.9945936,2.7056305,0.034937567710877,,,
1003,nyc-1000,3.50353,3.077282,0.034937567710877,,,
1004,nyc-1000,3.459324,3.2320154,0.034937567710877,,,
1005,nyc-1000,3.977649,3.7565534,0.034937567710877,,,
1006,nyc-1000,3.178966,2.965927,0.034937567710877,,,
1007,nyc-1000,2.8938382,2.6617994,0.034937567710877,,,
1008,nyc-1000,1.9532511,1.6496586,0.034937567710877,,,
1009,nyc-1000,1.5835414,1.3849342,0.034937567710877,,,
1010,nyc-1000,3.8422415,3.5955606,0.034937567710877,,,
1011,nyc-1000,2.2156973,1.9487631,0.034937567710877,,,
1012,nyc-1000,2.8458786,2.4295106,0.034937567710877,,,
1013,nyc-1000,2.5880618,2.3089454,0.034937567710877,,,
1014,nyc-1000,2.549999,2.3229256,0.034937567710877,,,
1015,nyc-1000,2.9962623,2.4465785,0.034937567710877,,,
1016,nyc-1000,2.6239731,2.2861605,0.034937567710877,,,
1017,nyc-1000,1.6616274,1.466259,0.034937567710877,,,
1018,nyc-1000,7.061706,6.6583986,0.034937567710877,,,
1019,nyc-1000,2.3104773,2.0854983,0.034937567710877,,,
1020,nyc-1000,2.04635,1.6276472,0.034937567710877,,,
1021,nyc-1000,3.6210449,3.2244434,0.034937567710877,,,
1022,nyc-1000,1.6702076,1.4742514,0.034937567710877,,,
1023,nyc-1000,4.5202007,4.158016,0.034937567710877,,,
1024,nyc-1000,2.6138,2.3976634,0.034937567710877,,,
1025,nyc-1000,2.050566,1.8300011,0.034937567710877,,,
1026,nyc-1000,2.6027093,2.1925702,0.034937567710877,,,
1027,nyc-1000,2.339632,2.1397083,0.034937567710877,,,
1028,nyc-1000,2.360292,2.1306577,0.034937567710877,,,
1029,nyc-1000,2.4657555,2.2809267,0.034937567710877,,,
1030,nyc-1000,1.7143698,1.5193106,0.034937567710877,,,
1031,nyc-1000,2.9944053,2.7584302,0.034937567710877,,,
1032,nyc-1000,2.5200655,2.3048713,0.034937567710877,,,
1033,nyc-1000,2.0068834,1.7368081,0.034937567710877,,,
1034,nyc-1000,4.6842833,4.43637,0.034937567710877,,,
1035,nyc-1000,2.3489666,2.0684717,0.034937567710877,,,
1036,nyc-1000,2.1529696,1.8977857,0.034937567710877,,,
1037,nyc-1000,3.6411874,3.2819457,0.034937567710877,,,
1038,nyc-1000,2.2347326,1.9616393,0.034937567710877,,,
1039,nyc-1000,1.9011598,1.6455476,0.034937567710877,,,
1040,nyc-1000,3.1150439,2.9012985,0.034937567710877,,,
1041,nyc-1000,3.3694289,3.1314232,0.034937567710877,,,
1042,nyc-1000,2.8635345,2.4932833,0.034937567710877,,,
1043,nyc-1000,3.5117135,3.0692337,0.034937567710877,,,
1044,nyc-1000,5.1094546,4.798441,0.034937567710877,,,
1045,nyc-1000,1.9336702,1.7367541,0.034937567710877,,,
1046,nyc-1000,2.8767548,2.6477065,0.034937567710877,,,
1047,nyc-1000,1.6649835,1.4353964,0.034937567710877,,,
1048,nyc-1000,2.3191562,2.027309,0.034937567710877,,,
1049,nyc-1000,1.6579196,1.4520578,0.034937567710877,,,
1050,nyc-1000,4.120347,3.8854759,0.034937567710877,,,
1051,nyc-1000,2.4087782,2.196612,0.034937567710877,,,
1052,nyc-1000,2.5622582,2.245403,0.034937567710877,,,
1053,nyc-1000,4.3379774,4.103298,0.034937567710877,,,
1054,nyc-1000,2.1853147,1.9557436,0.034937567710877,,,
1055,nyc-1000,5.3994803,5.142634,0.034937567710877,,,
1056,nyc-1000,1.7308574,1.4895926,0.034937567710877,,,
1057,nyc-1000,3.231638,3.0170515,0.034937567710877,,,
1058,nyc-1000,2.9235873,2.675931,0.034937567710877,,,
1059,nyc-1000,1.8751879,1.5399063,0.034937567710877,,,
1060,nyc-1000,4.8969345,4.550769,0.034937567710877,,,
1061,nyc-1000,3.3000708,3.0362725,0.034937567710877,,,
1062,nyc-1000,2.5272574,2.3530824,0.034937567710877,,,
1063,nyc-1000,2.413659,2.215589,0.034937567710877,,,
1064,nyc-1000,2.4387655,2.2012467,0.034937567710877,,,
1065,nyc-1000,4.0008698,3.6530979,0.034937567710877,,,
1066,nyc-1000,2.572544,2.2323415,0.034937567710877,,,
1067,nyc-1000,2.3364544,2.0800357,0.034937567710877,,,
1068,nyc-1000,2.0403311,1.7279544,0.034937567710877,,,
1069,nyc-1000,6.163499,5.738531,0.034937567710877,,,
1070,nyc-1000,3.308925,2.9765763,0.034937567710877,,,
1071,nyc-1000,2.4605277,2.2615027,0.034937567710877,,,
1072,nyc-1000,2.9466653,2.6243086,0.034937567710877,,,
1073,nyc-1000,3.463839,3.1657758,0.034937567710877,,,
1074,nyc-1000,4.250723,3.8224757,0.034937567710877,,,
1075,nyc-1000,2.3219922,2.1392748,0.034937567710877,,,
1076,nyc-1000,5.16498,4.8494625,0.034937567710877,,,
1077,nyc-1000,2.5340858,2.072476,0.034937567710877,,,
1078,nyc-1000,1.7550858,1.5552429,0.034937567710877,,,
1079,nyc-1000,4.921034,4.6509676,0.034937567710877,,,
1080,nyc-1000,2.7518497,2.433565,0.034937567710877,,,
1081,nyc-1000,2.9579792,2.5961003,0.034937567710877,,,
1082,nyc-1000,5.799144,5.5350266,0.034937567710877,,,
1083,nyc-1000,5.3863354,5.0632634,0.034937567710877,,,
1084,nyc-1000,3.2812448,3.0328708,0.034937567710877,,,
1085,nyc-1000,5.8514023,5.5096245,0.034937567710877,,,
1086,nyc-1000,2.4389148,2.1967351,0.034937567710877,,,
1087,nyc-1000,2.9305644,2.7038658,0.034937567710877,,,
1088,nyc-1000,2.9807422,2.623146,0.034937567710877,,,
1089,nyc-1000,3.965127,3.7005725,0.034937567710877,,,
1090,nyc-1000,2.4903507,2.2771935,0.034937567710877,,,
1091,nyc-1000,1.7401469,1.5354748,0.034937567710877,,,
1092,nyc-1000,2.1118014,1.8295885,0.034937567710877,,,
1093,nyc-1000,2.474412,2.226526,0.034937567710877,,,
1094,nyc-1000,3.918695,3.61317,0.034937567710877,,,
1095,nyc-1000,2.9569833,2.737577,0.034937567710877,,,
1096,nyc-1000,1.6338217,1.3935305,0.034937567710877,,,
1097,nyc-1000,4.52282,4.26266,0.034937567710877,,,
1098,nyc-1000,2.6507545,2.3059921,0.034937567710877,,,
1099,nyc-1000,4.1562834,3.907764,0.034937567710877,,,
1100,nyc-1000,3.658472,3.378795,0.029129800796509,,,
1101,nyc-1000,3.796726,3.561056,0.029129800796509,,,
1102,nyc-1000,4.017947,3.7817626,0.029129800796509,,,
1103,nyc-1000,1.8679004,1.6440909,0.029129800796509,,,
1104,nyc-1000,1.9613752,1.7436433,0.029129800796509,,,
1105,nyc-1000,2.09485,1.8272389,0.029129800796509,,,
1106,nyc-1000,2.2109373,1.9098438,0.029129800796509,,,
1107,nyc-1000,5.9297657,5.6485476,0.029129800796509,,,
1108,nyc-1000,5.0889397,4.7907057,0.029129800796509,,,
1109,nyc-1000,3.3164294,3.084163,0.029129800796509,,,
1110,nyc-1000,1.9942833,1.7276236,0.029129800796509,,,
1111,nyc-1000,2.827416,2.5461829,0.029129800796509,,,
1112,nyc-1000,2.084502,1.7377876,0.029129800796509,,,
1113,nyc-1000,2.123373,1.8410006,0.029129800796509,,,
1114,nyc-1000,5.9172783,5.573764,0.029129800796509,,,
1115,nyc-1000,2.3418188,2.1159883,0.029129800796509,,,
1116,nyc-1000,2.292752,1.9882848,0.029129800796509,,,
1117,nyc-1000,2.4625268,2.1025589,0.029129800796509,,,
1118,nyc-1000,3.4904876,3.1678727,0.029129800796509,,,
1119,nyc-1000,2.2450314,2.0582857,0.029129800796509,,,
1120,nyc-1000,2.5534236,2.0932374,0.029129800796509,,,
1121,nyc-1000,2.4247177,2.0034542,0.029129800796509,,,
1122,nyc-1000,4.220066,3.977742,0.029129800796509,,,
1123,nyc-1000,2.624708,2.3985224,0.029129800796509,,,
1124,nyc-1000,5.837946,5.583229,0.029129800796509,,,
1125,nyc-1000,2.1691906,1.9559687,0.029129800796509,,,
1126,nyc-1000,2.5676732,2.0795074,0.029129800796509,,,
1127,nyc-1000,1.8964227,1.6375277,0.029129800796509,,,
1128,nyc-1000,2.9012737,2.509919,0.029129800796509,,,
1129,nyc-1000,1.9924799,1.7732971,0.029129800796509,,,
1130,nyc-1000,2.2999778,2.121193,0.029129800796509,,,
1131,nyc-1000,4.363144,4.1137424,0.029129800796509,,,
1132,nyc-1000,3.0548728,2.6358747,0.029129800796509,,,
1133,nyc-1000,4.4348116,4.1107244,0.029129800796509,,,
1134,nyc-1000,1.6593134,1.4555373,0.029129800796509,,,
1135,nyc-1000,2.649054,2.4538639,0.029129800796509,,,
1136,nyc-1000,2.664741,2.373825,0.029129800796509,,,
1137,nyc-1000,2.6888256,2.1654868,0.029129800796509,,,
1138,nyc-1000,1.899579,1.667979,0.029129800796509,,,
1139,nyc-1000,4.0148816,3.7825737,0.029129800796509,,,
1140,nyc-1000,3.9230876,3.5329196,0.029129800796509,,,
1141,nyc-1000,2.6130648,2.4421396,0.029129800796509,,,
1142,nyc-1000,2.5572665,2.109577,0.029129800796509,,,
1143,nyc-1000,1.8160282,1.5507251,0.029129800796509,,,
1144,nyc-1000,3.007028,2.6456952,0.029129800796509,,,
1145,nyc-1000,3.48669,3.2403405,0.029129800796509,,,
1146,nyc-1000,2.0597324,1.8851457,0.029129800796509,,,
1147,nyc-1000,2.2576716,2.0383358,0.029129800796509,,,
1148,nyc-1000,6.4415197,6.136887,0.029129800796509,,,
1149,nyc-1000,2.7692976,2.5281487,0.029129800796509,,,
1150,nyc-1000,4.5300865,4.1878896,0.029129800796509,,,
1151,nyc-1000,3.2875607,3.035001,0.029129800796509,,,
1152,nyc-1000,2.8396997,2.5855892,0.029129800796509,,,
1153,nyc-1000,3.4998183,3.230731,0.029129800796509,,,
1154,nyc-1000,6.7620687,6.295551,0.029129800796509,,,
1155,nyc-1000,3.6974971,3.227284,0.029129800796509,,,
1156,nyc-1000,2.8086023,2.4340737,0.029129800796509,,,
1157,nyc-1000,3.3215508,2.9874644,0.029129800796509,,,
1158,nyc-1000,3.583518,3.2874756,0.029129800796509,,,
1159,nyc-1000,3.3099124,3.093387,0.029129800796509,,,
1160,nyc-1000,2.9982412,2.80959,0.029129800796509,,,
1161,nyc-1000,7.3519354,7.074034,0.029129800796509,,,
1162,nyc-1000,3.8920336,3.635549,0.029129800796509,,,
1163,nyc-1000,3.2570105,3.0265539,0.029129800796509,,,
1164,nyc-1000,1.9689592,1.7413487,0.029129800796509,,,
1165,nyc-1000,3.385781,3.1048992,0.029129800796509,,,
1166,nyc-1000,3.8374417,3.5618944,0.029129800796509,,,
1167,nyc-1000,2.622473,2.2237654,0.029129800796509,,,
1168,nyc-1000,2.5303226,2.0531492,0.029129800796509,,,
1169,nyc-1000,2.6543212,2.2123444,0.029129800796509,,,
1170,nyc-1000,1.7395614,1.5624983,0.029129800796509,,,
1171,nyc-1000,2.3135748,2.0934398,0.029129800796509,,,
1172,nyc-1000,3.399633,2.9726963,0.029129800796509,,,
1173,nyc-1000,1.846994,1.5610834,0.029129800796509,,,
1174,nyc-1000,2.0430288,1.8283331,0.029129800796509,,,
1175,nyc-1000,3.149444,2.88838,0.029129800796509,,,
1176,nyc-1000,2.53858,2.2433934,0.029129800796509,,,
1177,nyc-1000,3.632163,3.3328671,0.029129800796509,,,
1178,nyc-1000,2.0033982,1.7442343,0.029129800796509,,,
1179,nyc-1000,2.076434,1.8045686,0.029129800796509,,,
1180,nyc-1000,2.8917136,2.610452,0.029129800796509,,,
1181,nyc-1000,2.1172032,1.879605,0.029129800796509,,,
1182,nyc-1000,2.5186005,2.2278337,0.029129800796509,,,
1183,nyc-1000,2.3353791,2.1205127,0.029129800796509,,,
1184,nyc-1000,3.6517174,3.3067555,0.029129800796509,,,
1185,nyc-1000,3.9621153,3.5696683,0.029129800796509,,,
1186,nyc-1000,4.0928955,3.8558035,0.029129800796509,,,
1187,nyc-1000,2.7843077,2.394277,0.029129800796509,,,
1188,nyc-1000,2.7833357,2.5567932,0.029129800796509,,,
1189,nyc-1000,2.9667876,2.6454556,0.029129800796509,,,
1190,nyc-1000,2.21522,1.9291172,0.029129800796509,,,
1191,nyc-1000,1.358485,1.1582265,0.029129800796509,,,
1192,nyc-1000,3.5744407,3.3101373,0.029129800796509,,,
1193,nyc-1000,2.3836584,1.9568968,0.029129800796509,,,
1194,nyc-1000,2.5720463,2.32063,0.029129800796509,,,
1195,nyc-1000,2.961379,2.721281,0.029129800796509,,,
1196,nyc-1000,1.9287595,1.685328,0.029129800796509,,,
1197,nyc-1000,2.6173952,2.4364796,0.029129800796509,,,
1198,nyc-1000,3.3648458,3.134647,0.029129800796509,,,
1199,nyc-1000,2.7917104,2.368572,0.029129800796509,,,
1200,nyc-1000,1.9539568,1.7606287,0.038380556106567,,,
1201,nyc-1000,2.3788447,2.0270643,0.038380556106567,,,
1202,nyc-1000,5.5311985,5.2217965,0.038380556106567,,,
1203,nyc-1000,1.8023016,1.5589054,0.038380556106567,,,
1204,nyc-1000,2.538836,2.3140736,0.038380556106567,,,
1205,nyc-1000,3.7385964,3.4620395,0.038380556106567,,,
1206,nyc-1000,2.130413,1.7277541,0.038380556106567,,,
1207,nyc-1000,2.6624115,2.3646224,0.038380556106567,,,
1208,nyc-1000,2.0031695,1.8091261,0.038380556106567,,,
1209,nyc-1000,6.074465,5.7225466,0.038380556106567,,,
1210,nyc-1000,6.2697773,5.8095255,0.038380556106567,,,
1211,nyc-1000,3.4988732,2.9943173,0.038380556106567,,,
1212,nyc-1000,1.9332819,1.6445812,0.038380556106567,,,
1213,nyc-1000,2.3462176,2.0763521,0.038380556106567,,,
1214,nyc-1000,1.8570004,1.5029032,0.038380556106567,,,
1215,nyc-1000,1.9593363,1.7283419,0.038380556106567,,,
1216,nyc-1000,2.6282773,2.3437278,0.038380556106567,,,
1217,nyc-1000,2.2961183,1.9832766,0.038380556106567,,,
1218,nyc-1000,2.5724366,2.286231,0.038380556106567,,,
1219,nyc-1000,6.1882052,5.799618,0.038380556106567,,,
1220,nyc-1000,3.327014,3.0659337,0.038380556106567,,,
1221,nyc-1000,3.1691236,2.9576483,0.038380556106567,,,
1222,nyc-1000,1.6743048,1.3827248,0.038380556106567,,,
1223,nyc-1000,2.9828792,2.4894676,0.038380556106567,,,
1224,nyc-1000,2.3050258,2.024076,0.038380556106567,,,
1225,nyc-1000,6.5363636,6.2095723,0.038380556106567,,,
1226,nyc-1000,1.6255045,1.3358115,0.038380556106567,,,
1227,nyc-1000,1.8451984,1.6551237,0.038380556106567,,,
1228,nyc-1000,2.848053,2.4981458,0.038380556106567,,,
1229,nyc-1000,3.6570797,3.1719055,0.038380556106567,,,
1230,nyc-1000,2.4500942,2.2043734,0.038380556106567,,,
1231,nyc-1000,2.9310799,2.6020741,0.038380556106567,,,
1232,nyc-1000,2.6089497,2.3591688,0.038380556106567,,,
1233,nyc-1000,4.608396,4.28098,0.038380556106567,,,
1234,nyc-1000,2.5469995,2.331089,0.038380556106567,,,
1235,nyc-1000,2.5275393,2.26266,0.038380556106567,,,
1236,nyc-1000,2.0897472,1.8318542,0.038380556106567,,,
1237,nyc-1000,2.8482337,2.52383,0.038380556106567,,,
1238,nyc-1000,1.879888,1.6072903,0.038380556106567,,,
1239,nyc-1000,3.6822405,3.4160085,0.038380556106567,,,
1240,nyc-1000,5.197484,4.9019327,0.038380556106567,,,
1241,nyc-1000,2.8818994,2.5852628,0.038380556106567,,,
1242,nyc-1000,3.5356421,3.2867818,0.038380556106567,,,
1243,nyc-1000,2.1836438,1.9492099,0.038380556106567,,,
1244,nyc-1000,2.985442,2.6619878,0.038380556106567,,,
1245,nyc-1000,3.3811545,3.1316345,0.038380556106567,,,
1246,nyc-1000,4.0866365,3.7938325,0.038380556106567,,,
1247,nyc-1000,3.089434,2.8657207,0.038380556106567,,,
1248,nyc-1000,5.589098,5.152491,0.038380556106567,,,
1249,nyc-1000,5.789887,5.4742393,0.038380556106567,,,
1250,nyc-1000,1.9418216,1.6090236,0.038380556106567,,,
1251,nyc-1000,2.5265875,2.0795522,0.038380556106567,,,
1252,nyc-1000,1.9834945,1.6978853,0.038380556106567,,,
1253,nyc-1000,2.1129558,1.8692505,0.038380556106567,,,
1254,nyc-1000,2.6895823,2.4654589,0.038380556106567,,,
1255,nyc-1000,2.4242454,2.1778874,0.038380556106567,,,
1256,nyc-1000,3.4109905,3.0589285,0.038380556106567,,,
1257,nyc-1000,3.2705624,2.7696967,0.038380556106567,,,
1258,nyc-1000,2.768374,2.4902434,0.038380556106567,,,
1259,nyc-1000,3.8377974,3.5909996,0.038380556106567,,,
1260,nyc-1000,2.2057946,1.951623,0.038380556106567,,,
1261,nyc-1000,5.7653913,5.4797373,0.038380556106567,,,
1262,nyc-1000,2.8789363,2.570447,0.038380556106567,,,
1263,nyc-1000,4.1807957,3.714915,0.038380556106567,,,
1264,nyc-1000,2.819251,2.578661,0.038380556106567,,,
1265,nyc-1000,6.2619944,5.8348017,0.038380556106567,,,
1266,nyc-1000,3.2544315,2.890236,0.038380556106567,,,
1267,nyc-1000,1.97125,1.6677139,0.038380556106567,,,
1268,nyc-1000,2.0031564,1.7944429,0.038380556106567,,,
1269,nyc-1000,7.398206,7.040738,0.038380556106567,,,
1270,nyc-1000,1.9508601,1.6174309,0.038380556106567,,,
1271,nyc-1000,2.7302432,2.3068428,0.038380556106567,,,
1272,nyc-1000,2.0265121,1.6783075,0.038380556106567,,,
1273,nyc-1000,3.6741805,3.2653065,0.038380556106567,,,
1274,nyc-1000,2.4630647,2.244381,0.038380556106567,,,
1275,nyc-1000,2.084186,1.787406,0.038380556106567,,,
1276,nyc-1000,3.5128381,3.0842147,0.038380556106567,,,
1277,nyc-1000,2.3445282,2.1202803,0.038380556106567,,,
1278,nyc-1000,1.823678,1.5819184,0.038380556106567,,,
1279,nyc-1000,1.990355,1.8172526,0.038380556106567,,,
1280,nyc-1000,2.9297442,2.5971966,0.038380556106567,,,
1281,nyc-1000,3.537226,3.1933117,0.038380556106567,,,
1282,nyc-1000,3.520465,3.221088,0.038380556106567,,,
1283,nyc-1000,6.5746803,6.020521,0.038380556106567,,,
1284,nyc-1000,1.838636,1.583427,0.038380556106567,,,
1285,nyc-1000,2.6656628,2.4820092,0.038380556106567,,,
1286,nyc-1000,2.7744675,2.4948623,0.038380556106567,,,
1287,nyc-1000,2.5298662,2.045326,0.038380556106567,,,
1288,nyc-1000,3.069573,2.6216283,0.038380556106567,,,
1289,nyc-1000,3.570395,3.25535,0.038380556106567,,,
1290,nyc-1000,2.7266865,2.5063648,0.038380556106567,,,
1291,nyc-1000,2.3813186,2.1699817,0.038380556106567,,,
1292,nyc-1000,5.0152903,4.71916,0.038380556106567,,,
1293,nyc-1000,2.2914214,2.0550423,0.038380556106567,,,
1294,nyc-1000,2.2246268,1.8693193,0.038380556106567,,,
1295,nyc-1000,2.1872406,1.9752439,0.038380556106567,,,
1296,nyc-1000,6.7609234,6.1755714,0.038380556106567,,,
1297,nyc-1000,2.6823099,2.43628,0.038380556106567,,,
1298,nyc-1000,1.8302145,1.564466,0.038380556106567,,,
1299,nyc-1000,1.796266,1.5906425,0.038380556106567,,,
1300,nyc-1000,3.5673506,3.2406957,0.0301318359375,,,
1301,nyc-1000,3.7926877,3.5917296,0.0301318359375,,,
1302,nyc-1000,1.5153613,1.2375872,0.0301318359375,,,
1303,nyc-1000,3.4501932,3.1875105,0.0301318359375,,,
1304,nyc-1000,2.2632687,1.8911026,0.0301318359375,,,
1305,nyc-1000,4.0036707,3.549168,0.0301318359375,,,
1306,nyc-1000,1.6209201,1.3319669,0.0301318359375,,,
1307,nyc-1000,2.1685166,1.7853844,0.0301318359375,,,
1308,nyc-1000,4.7654757,4.3990965,0.0301318359375,,,
1309,nyc-1000,2.4611652,2.2417223,0.0301318359375,,,
1310,nyc-1000,2.802444,2.5036469,0.0301318359375,,,
1311,nyc-1000,3.5567863,3.2849917,0.0301318359375,,,
1312,nyc-1000,2.029054,1.7548931,0.0301318359375,,,
1313,nyc-1000,2.0666213,1.7283015,0.0301318359375,,,
1314,nyc-1000,4.2310557,3.6502128,0.0301318359375,,,
1315,nyc-1000,2.797165,2.5423098,0.0301318359375,,,
1316,nyc-1000,2.2600763,2.096045,0.0301318359375,,,
