Test Instance,Graph,Flow Cost,Dual Cost,Time (sec)
133,nyc-1000,3.6869087,2.7630205,0.04385911226272583
134,nyc-1000,1.9776505,1.681602,0.04385911226272583
135,nyc-1000,3.0196745,2.675636,0.04385911226272583
136,nyc-1000,2.997984,2.6703787,0.04385911226272583
137,nyc-1000,3.5601034,3.0401125,0.04385911226272583
138,nyc-1000,6.5326395,5.7122674,0.04385911226272583
139,nyc-1000,2.367198,2.0986474,0.04385911226272583
140,nyc-1000,4.098806,3.7319305,0.04385911226272583
141,nyc-1000,3.7997835,3.3737507,0.04385911226272583
142,nyc-1000,4.736391,3.4660525,0.04385911226272583
143,nyc-1000,6.9648914,6.514785,0.04385911226272583
144,nyc-1000,2.3001606,2.0822926,0.04385911226272583
145,nyc-1000,2.3182597,2.0080924,0.04385911226272583
146,nyc-1000,6.018627,4.398926,0.04385911226272583
147,nyc-1000,2.6751099,2.2449937,0.04385911226272583
148,nyc-1000,5.627676,4.642299,0.04385911226272583
149,nyc-1000,2.6882896,2.4141555,0.04385911226272583
150,nyc-1000,3.2888222,2.8366833,0.04385911226272583
151,nyc-1000,2.5519037,2.0691204,0.04385911226272583
152,nyc-1000,1.9523811,1.5537269,0.04385911226272583
153,nyc-1000,1.5525607,1.2264221,0.04385911226272583
154,nyc-1000,3.2344031,2.5233877,0.04385911226272583
155,nyc-1000,1.7750888,1.3890802,0.04385911226272583
156,nyc-1000,2.997805,2.7503662,0.04385911226272583
157,nyc-1000,1.9551657,1.6375072,0.04385911226272583
158,nyc-1000,3.6974974,3.2356496,0.04385911226272583
159,nyc-1000,1.5502715,1.2266755,0.04385911226272583
160,nyc-1000,3.7880266,3.328725,0.04385911226272583
161,nyc-1000,2.1624076,1.7103922,0.04385911226272583
162,nyc-1000,3.391121,2.791369,0.04385911226272583
163,nyc-1000,2.8754306,2.519549,0.04385911226272583
164,nyc-1000,2.7500286,2.2059076,0.04385911226272583
165,nyc-1000,1.8917727,1.6276109,0.04385911226272583
166,nyc-1000,1.6099155,1.370145,0.04385911226272583
167,nyc-1000,2.2532716,1.8081596,0.04385911226272583
168,nyc-1000,2.7543058,2.1729553,0.04385911226272583
169,nyc-1000,1.599367,1.3317294,0.04385911226272583
170,nyc-1000,3.6632438,3.3141603,0.04385911226272583
171,nyc-1000,3.5677156,2.986684,0.04385911226272583
172,nyc-1000,2.7884283,2.463645,0.04385911226272583
173,nyc-1000,1.8347352,1.6318536,0.04385911226272583
174,nyc-1000,3.0886204,2.7209098,0.04385911226272583
175,nyc-1000,1.8427057,1.541173,0.04385911226272583
176,nyc-1000,2.4426544,2.1767921,0.04385911226272583
177,nyc-1000,1.8262796,1.559933,0.04385911226272583
178,nyc-1000,3.6099558,3.2405381,0.04385911226272583
179,nyc-1000,5.0155783,4.5873156,0.04385911226272583
180,nyc-1000,2.0638185,1.5806677,0.04385911226272583
181,nyc-1000,2.3248086,1.9072931,0.04385911226272583
182,nyc-1000,6.305113,5.8814325,0.04385911226272583
183,nyc-1000,3.5252619,3.0339768,0.04385911226272583
184,nyc-1000,4.070121,3.6631846,0.04385911226272583
185,nyc-1000,2.0524144,1.8088223,0.04385911226272583
186,nyc-1000,2.6781843,2.2835112,0.04385911226272583
187,nyc-1000,2.630464,2.15952,0.04385911226272583
188,nyc-1000,3.3895063,2.9789257,0.04385911226272583
189,nyc-1000,2.430771,2.0729911,0.04385911226272583
190,nyc-1000,3.0204594,2.5424867,0.04385911226272583
191,nyc-1000,4.7738795,4.327204,0.04385911226272583
192,nyc-1000,3.2613487,2.4379702,0.04385911226272583
193,nyc-1000,3.3025165,2.6555977,0.04385911226272583
194,nyc-1000,2.5111547,1.9589095,0.04385911226272583
195,nyc-1000,2.352343,2.043145,0.04385911226272583
196,nyc-1000,2.7454343,2.3649101,0.04385911226272583
197,nyc-1000,5.0668716,4.7059145,0.04385911226272583
198,nyc-1000,2.5043707,2.081562,0.04385911226272583
199,nyc-1000,2.1869411,1.6647152,0.04385911226272583
200,nyc-1000,2.8849883,1.9645288,0.04876915216445923
201,nyc-1000,3.4535847,3.1113281,0.04876915216445923
202,nyc-1000,2.7939804,2.5433147,0.04876915216445923
203,nyc-1000,1.9848671,1.6308209,0.04876915216445923
204,nyc-1000,2.4748774,1.9983191,0.04876915216445923
205,nyc-1000,2.1299934,1.7686181,0.04876915216445923
206,nyc-1000,4.243399,3.7075446,0.04876915216445923
207,nyc-1000,3.317099,2.859579,0.04876915216445923
208,nyc-1000,2.5897198,2.2690315,0.04876915216445923
209,nyc-1000,2.762701,2.5370977,0.04876915216445923
210,nyc-1000,2.5672345,2.3125193,0.04876915216445923
211,nyc-1000,2.42153,2.1492782,0.04876915216445923
212,nyc-1000,2.1307306,1.8647742,0.04876915216445923
213,nyc-1000,3.199564,2.7849903,0.04876915216445923
214,nyc-1000,8.288385,6.5665708,0.04876915216445923
215,nyc-1000,1.7738441,1.509343,0.04876915216445923
216,nyc-1000,3.9742308,3.493756,0.04876915216445923
217,nyc-1000,2.8454483,2.6134722,0.04876915216445923
218,nyc-1000,5.4748354,5.1148195,0.04876915216445923
219,nyc-1000,1.6081979,1.3959439,0.04876915216445923
220,nyc-1000,3.4768176,3.2624907,0.04876915216445923
221,nyc-1000,2.7599401,2.390542,0.04876915216445923
222,nyc-1000,1.7265327,1.4612577,0.04876915216445923
223,nyc-1000,3.5828018,3.3089366,0.04876915216445923
224,nyc-1000,2.2634294,1.9615966,0.04876915216445923
225,nyc-1000,3.0039206,2.6530633,0.04876915216445923
226,nyc-1000,3.1934052,2.6931462,0.04876915216445923
227,nyc-1000,5.574658,5.0866966,0.04876915216445923
228,nyc-1000,3.2709625,2.8637915,0.04876915216445923
229,nyc-1000,5.1116877,4.6322136,0.04876915216445923
230,nyc-1000,1.9900169,1.5056801,0.04876915216445923
231,nyc-1000,4.014574,3.43615,0.04876915216445923
