Index,Graph,Flow Cost,Time (sec),Num Iters,,
109,cambridge-500,11.8977622505836,0.024529218673706,4,,
110,cambridge-500,12.8194226002613,0.017311573028565,4,,
111,cambridge-500,10.6569440908716,0.024170875549317,5,,
112,cambridge-500,8.86490905143199,0.014642953872681,3,,
113,cambridge-500,10.121880757078,0.012606859207153,2,,
114,cambridge-500,8.9350662704035,0.015293836593628,3,,
115,cambridge-500,15.2231075361519,0.030921220779419,7,,
116,cambridge-500,10.4079518127933,0.031960487365723,7,,
117,cambridge-500,8.22024357729655,0.020158052444458,4,,
118,cambridge-500,11.0161085492738,0.015642166137695,3,,
119,cambridge-500,14.058022271919,0.021529912948608,5,,
120,cambridge-500,14.6746127810367,0.00980544090271,2,,
121,cambridge-500,10.5692351093901,0.024127006530762,6,,
122,cambridge-500,15.4637998841318,0.010050773620606,2,,
123,cambridge-500,11.4000063419848,0.016855716705322,4,,
124,cambridge-500,9.72671013503411,0.023164987564087,5,,
125,cambridge-500,9.89911070946832,0.017543792724609,4,,
126,cambridge-500,12.8215248498612,0.016871929168701,4,,
127,cambridge-500,9.14630505222223,0.018090486526489,4,,
128,cambridge-500,8.88008646300389,0.019182205200195,4,,
129,cambridge-500,12.9623712146911,0.017970561981201,4,,
130,cambridge-500,12.5826970403396,0.020046949386597,5,,
131,cambridge-500,10.0278781973169,0.018387317657471,3,,
132,cambridge-500,8.20014593517613,0.013150691986084,3,,
133,cambridge-500,7.67306797317763,0.022046804428101,5,,
134,cambridge-500,12.2227364752025,0.016539812088013,4,,
135,cambridge-500,8.96984753239104,0.031276226043701,8,,
136,cambridge-500,12.3896304773418,0.017739534378052,3,,
137,cambridge-500,10.3285503640003,0.018048048019409,4,,
138,cambridge-500,9.5531769251733,0.025847673416138,4,,
139,cambridge-500,13.266613676343,0.027758836746216,7,,
140,cambridge-500,11.0807105817825,0.023982286453247,6,,
141,cambridge-500,10.5930667213471,0.016946792602539,4,,
142,cambridge-500,12.7290533866715,0.022410392761231,4,,
143,cambridge-500,17.0063141113565,0.011038064956665,2,,
144,cambridge-500,11.980044322339,0.020304918289185,4,,
145,cambridge-500,9.7013644267954,0.01658821105957,4,,
146,cambridge-500,13.9275700732591,0.027204275131226,7,,
147,cambridge-500,22.4570716344278,0.023456811904907,6,,
148,cambridge-500,8.81973867168143,0.034902572631836,9,,
149,cambridge-500,18.2423532091418,0.023903608322144,6,,
150,cambridge-500,9.85004947438389,0.02326226234436,3,,
151,cambridge-500,10.0844685105548,0.020609140396118,5,,
152,cambridge-500,8.36185324569425,0.017822265625,4,,
153,cambridge-500,8.66492562068002,0.033296585083008,7,,
154,cambridge-500,12.4355999170551,0.018954038619995,4,,
155,cambridge-500,15.1852738770598,0.022334337234497,5,,
156,cambridge-500,12.0251415991609,0.027483701705933,7,,
157,cambridge-500,9.10824701690285,0.018437147140503,3,,
158,cambridge-500,13.0215957174729,0.02226448059082,5,,
159,cambridge-500,12.8855871961917,0.023699283599854,6,,
160,cambridge-500,8.14402353935801,0.028741836547852,5,,
161,cambridge-500,11.6038747672097,0.022571325302124,4,,
162,cambridge-500,9.98588656362527,0.016592741012573,4,,
163,cambridge-500,13.0178094054633,0.026423931121826,6,,
164,cambridge-500,12.1966770843501,0.034883975982666,9,,
165,cambridge-500,23.4467500792985,0.025607585906983,5,,
166,cambridge-500,12.3841654483174,0.029399156570435,7,,
167,cambridge-500,10.8985985292223,0.026963949203491,6,,
168,cambridge-500,17.4034367912386,0.017034530639649,4,,
169,cambridge-500,13.7893989201437,0.010427236557007,2,,
170,cambridge-500,12.6790335259047,0.019450902938843,4,,
171,cambridge-500,9.58570661890271,0.026562929153442,5,,
172,cambridge-500,18.5405205570492,0.023695468902588,5,,
173,cambridge-500,11.6763878217547,0.012378692626953,2,,
174,cambridge-500,12.9447236192977,0.018680334091187,2,,
175,cambridge-500,16.597453304297,0.026376962661743,6,,
176,cambridge-500,10.5658468473017,0.031244993209839,5,,
177,cambridge-500,13.2926740421344,0.017384052276611,4,,
178,cambridge-500,19.5105539144762,0.012958288192749,3,,
179,cambridge-500,12.0677021234801,0.014494180679321,3,,
180,cambridge-500,8.11429077688361,0.013776779174805,3,,
181,cambridge-500,12.933089498015,0.013331174850464,3,,
182,cambridge-500,9.59960875102893,0.058536052703858,17,,
183,cambridge-500,13.5808591629395,0.013205766677857,2,,
184,cambridge-500,14.0210624544418,0.014384746551514,2,,
185,cambridge-500,9.33451311711373,0.009773731231689,2,,
186,cambridge-500,16.1490196193333,0.02330756187439,6,,
187,cambridge-500,10.6808792043514,0.013449668884277,3,,
188,cambridge-500,12.5942807125316,0.013194561004639,3,,
189,cambridge-500,10.9966761620281,0.025048494338989,5,,
190,cambridge-500,8.00520390149207,0.012355327606201,2,,
191,cambridge-500,9.34426431358189,0.013121128082275,3,,
192,cambridge-500,16.7151364927085,0.029802083969116,7,,
193,cambridge-500,9.82237775499931,0.01933765411377,4,,
194,cambridge-500,12.1343489552432,0.013582229614258,3,,
195,cambridge-500,12.0177694033929,0.023462057113648,5,,
196,cambridge-500,11.5587730794399,0.024399042129517,6,,
197,cambridge-500,9.61601973789007,0.035667419433594,9,,
198,cambridge-500,11.1119064819807,0.016627073287964,3,,
199,cambridge-500,11.8162100764429,0.013481855392456,3,,
200,cambridge-500,17.8067431153388,0.02423095703125,6,,
201,cambridge-500,9.37965715926097,0.027778387069702,7,,
202,cambridge-500,7.98677776799402,0.038918495178223,8,,
203,cambridge-500,9.31454782542524,0.020150423049927,5,,
204,cambridge-500,9.63426947160171,0.023053169250488,5,,
205,cambridge-500,9.49535677187226,0.026355743408203,6,,
206,cambridge-500,9.2400440020718,0.020199775695801,4,,
207,cambridge-500,10.0221818197647,0.021834135055542,5,,
208,cambridge-500,8.71575320426383,0.013203382492066,3,,
209,cambridge-500,8.02583753116389,0.020647764205933,4,,
210,cambridge-500,10.5855665400941,0.01747465133667,3,,
211,cambridge-500,13.0425622319763,0.024145603179932,6,,
212,cambridge-500,18.1671947734088,0.025123596191406,5,,
213,cambridge-500,11.9115127358389,0.027111530303955,6,,
214,cambridge-500,8.770556931517,0.02931809425354,5,,
215,cambridge-500,12.366249368372,0.019594192504883,4,,
216,cambridge-500,10.4724871976847,0.022429704666138,5,,
217,cambridge-500,9.36365422342409,0.02492356300354,5,,
218,cambridge-500,9.59063139016679,0.032939195632935,8,,
219,cambridge-500,9.8662617158107,0.01853609085083,4,,
220,cambridge-500,9.12023915060156,0.013500928878784,3,,
221,cambridge-500,10.0658229577987,0.020317316055298,4,,
222,cambridge-500,8.90096141970969,0.017150640487671,3,,
223,cambridge-500,8.89327351931735,0.015358209609985,3,,
224,cambridge-500,10.6959511711701,0.036998748779297,9,,
225,cambridge-500,9.28417896365634,0.013299703598023,3,,
226,cambridge-500,13.9399626420793,0.022783517837525,5,,
227,cambridge-500,9.37600023048627,0.017039299011231,4,,
228,cambridge-500,13.2441051095345,0.011044263839722,2,,
229,cambridge-500,11.6547757286867,0.024202585220337,6,,
230,cambridge-500,8.03482922707211,0.020518302917481,5,,
231,cambridge-500,9.48923645781618,0.024757146835327,6,,
232,cambridge-500,8.77943407000962,0.024570941925049,6,,
233,cambridge-500,13.6763292741371,0.027699232101441,6,,
234,cambridge-500,13.552254170427,0.020333290100098,4,,
235,cambridge-500,12.4436182316323,0.021631956100464,5,,
236,cambridge-500,15.58596236038,0.021420001983643,5,,
237,cambridge-500,10.003146554474,0.024946451187134,6,,
238,cambridge-500,15.3339463966256,0.027587652206421,6,,
239,cambridge-500,12.401744977883,0.01685643196106,4,,
240,cambridge-500,8.23092413162258,0.025357961654663,6,,
241,cambridge-500,8.79460935998402,0.031842470169067,7,,
242,cambridge-500,19.322943102333,0.019235610961914,4,,
243,cambridge-500,13.2240686223991,0.022782325744629,5,,
244,cambridge-500,11.313549042748,0.020247220993042,4,,
245,cambridge-500,9.34300782542832,0.020533561706543,5,,
246,cambridge-500,10.2709664731114,0.020510673522949,5,,
247,cambridge-500,15.872022408259,0.027613162994385,4,,
248,cambridge-500,8.72729526518884,0.017046451568604,4,,
249,cambridge-500,11.6727672321798,0.01654863357544,4,,
250,cambridge-500,11.159081821222,0.020960092544556,5,,
251,cambridge-500,10.9148212853901,0.019883632659912,4,,
252,cambridge-500,10.712713631019,0.026842594146729,5,,
253,cambridge-500,17.3981760553584,0.009914398193359,2,,
254,cambridge-500,8.1863339106454,0.009456872940063,2,,
255,cambridge-500,13.7078099513729,0.015320062637329,3,,
256,cambridge-500,10.3908721814082,0.024251937866211,6,,
257,cambridge-500,13.7696609829757,0.025257587432861,5,,
258,cambridge-500,17.5399774935296,0.021776676177979,4,,
259,cambridge-500,11.109376023045,0.018884181976318,4,,
260,cambridge-500,9.07888284379362,0.02251935005188,4,,
261,cambridge-500,12.1498769212771,0.036595582962036,8,,
262,cambridge-500,11.1069559125522,0.023542165756226,4,,
263,cambridge-500,10.3676218298119,0.020352363586426,4,,
264,cambridge-500,13.0465543479278,0.022037982940674,5,,
265,cambridge-500,9.83382446657667,0.013468503952026,3,,
266,cambridge-500,10.1040004852655,0.01816725730896,4,,
267,cambridge-500,7.72347940214381,0.023355007171631,4,,
268,cambridge-500,8.49180961301826,0.02176308631897,5,,
269,cambridge-500,9.49659054309803,0.013003826141358,2,,
270,cambridge-500,9.17772105988241,0.023587703704834,5,,
271,cambridge-500,9.92905743466873,0.027210712432861,7,,
272,cambridge-500,9.56502189635694,0.021639585494995,5,,
273,cambridge-500,13.3861296917719,0.018018960952759,4,,
274,cambridge-500,9.11017311927242,0.020622491836548,5,,
275,cambridge-500,11.8589595222006,0.009772062301636,2,,
276,cambridge-500,10.3396862596344,0.028855562210083,6,,
277,cambridge-500,11.0117989587245,0.0264573097229,5,,
278,cambridge-500,9.75293914075071,0.027101516723633,6,,
279,cambridge-500,10.4717203825215,0.025283813476563,5,,
280,cambridge-500,10.2050525825071,0.026602983474732,7,,
281,cambridge-500,7.97722111231564,0.017576456069946,3,,
282,cambridge-500,14.2127344384603,0.020950555801392,5,,
283,cambridge-500,14.3659313061573,0.018860578536987,4,,
284,cambridge-500,12.1686349053482,0.032315731048584,7,,
285,cambridge-500,8.97150319341725,0.014244318008423,2,,
286,cambridge-500,9.83042971386739,0.023175239562988,5,,
287,cambridge-500,12.3450885430754,0.026163339614868,5,,
288,cambridge-500,10.4476132025934,0.019541025161743,4,,
289,cambridge-500,11.6689710830122,0.018826723098755,4,,
290,cambridge-500,10.5812536131236,0.017663717269898,3,,
291,cambridge-500,14.3576841135718,0.033857583999634,5,,
292,cambridge-500,9.21678610776674,0.019429683685303,4,,
293,cambridge-500,14.2627613924131,0.013350009918213,3,,
294,cambridge-500,12.5394348004211,0.017836332321167,4,,
295,cambridge-500,11.9109672285907,0.011264085769653,2,,
296,cambridge-500,17.44626669091,0.013175487518311,3,,
297,cambridge-500,16.9522060081434,0.027068614959717,6,,
298,cambridge-500,8.29531179043675,0.017308712005615,4,,
299,cambridge-500,12.6279649292606,0.021544456481934,5,,
300,cambridge-500,16.4150446132221,0.013549327850342,3,,
301,cambridge-500,9.25867246184298,0.019956111907959,5,,
302,cambridge-500,10.4615910464629,0.02216362953186,5,,
303,cambridge-500,9.44550287898491,0.023923873901367,6,,
304,cambridge-500,8.39835114105119,0.014257907867432,2,,
305,cambridge-500,11.9159718440497,0.025218725204468,6,,
306,cambridge-500,8.69047541760258,0.015544891357422,3,,
307,cambridge-500,11.1931004397712,0.016589164733887,4,,
308,cambridge-500,10.2018556944252,0.020352602005005,4,,
309,cambridge-500,10.386079016712,0.010916233062744,2,,
310,cambridge-500,11.8279508914853,0.025290012359619,5,,
311,cambridge-500,11.9501625245882,0.025754928588867,6,,
312,cambridge-500,10.6469710500459,0.033102989196777,6,,
313,cambridge-500,9.37219635907332,0.009835720062256,2,,
314,cambridge-500,18.6617911846163,0.023776054382324,5,,
315,cambridge-500,8.9113364498887,0.014430046081543,3,,
316,cambridge-500,11.510972204843,0.011030435562134,2,,
317,cambridge-500,10.804586263482,0.013921499252319,3,,
318,cambridge-500,15.4369955769527,0.031082153320313,7,,
319,cambridge-500,10.101467017852,0.013139009475708,2,,
320,cambridge-500,13.9297876853218,0.017976760864258,3,,
321,cambridge-500,10.2089211048963,0.014403343200684,3,,
322,cambridge-500,10.0962521711117,0.024596214294434,6,,
323,cambridge-500,17.637574692687,0.016767978668213,4,,
324,cambridge-500,10.7151128277809,0.02158260345459,5,,
325,cambridge-500,11.9713957830964,0.035629510879517,9,,
326,cambridge-500,13.6809359373704,0.017653942108154,3,,
327,cambridge-500,8.22425415308486,0.019739151000977,2,,
328,cambridge-500,9.0642149268091,0.01651930809021,4,,
329,cambridge-500,12.3219182499007,0.026752948760986,5,,
330,cambridge-500,8.88625137576737,0.02122974395752,5,,
331,cambridge-500,12.9452571204125,0.016974925994873,3,,
332,cambridge-500,10.9239149004205,0.012154579162598,2,,
333,cambridge-500,20.5715921292464,0.010894536972046,2,,
334,cambridge-500,13.5969625055817,0.018054008483887,4,,
335,cambridge-500,10.950584345973,0.013148069381714,3,,
336,cambridge-500,10.7900380310384,0.026724576950073,6,,
337,cambridge-500,14.9091888393908,0.021147966384888,5,,
338,cambridge-500,12.8959563611417,0.024080753326416,6,,
339,cambridge-500,14.4166706281338,0.020176887512207,5,,
340,cambridge-500,12.3381909180176,0.021612644195557,5,,
341,cambridge-500,13.0592789900437,0.019645690917969,4,,
342,cambridge-500,10.0097400082901,0.013223648071289,3,,
343,cambridge-500,13.1536554981016,0.020325422286987,4,,
344,cambridge-500,14.6904448579197,0.013383865356445,3,,
345,cambridge-500,8.57762283283379,0.026204109191895,5,,
346,cambridge-500,9.5806528756981,0.014296293258667,3,,
347,cambridge-500,17.6699196239531,0.023863792419434,5,,
348,cambridge-500,10.5588092687151,0.02424693107605,5,,
349,cambridge-500,9.54296736653516,0.014425992965698,3,,
350,cambridge-500,10.1310934382769,0.024858713150025,5,,
351,cambridge-500,15.4416660835346,0.031952142715454,8,,
352,cambridge-500,10.218643429971,0.009717702865601,2,,
353,cambridge-500,13.625153328608,0.026341199874878,5,,
354,cambridge-500,11.6460822443377,0.031229972839356,8,,
355,cambridge-500,14.886774173621,0.015612363815308,3,,
356,cambridge-500,15.0625021935674,0.01702356338501,4,,
357,cambridge-500,8.9914857169569,0.020886898040772,4,,
358,cambridge-500,16.1324308368575,0.025124549865723,6,,
359,cambridge-500,9.08196115233865,0.027115345001221,7,,
360,cambridge-500,13.364683059651,0.020560264587402,5,,
361,cambridge-500,9.94497751411164,0.016725540161133,3,,
362,cambridge-500,9.94713074545261,0.013388872146607,3,,
363,cambridge-500,15.268159615084,0.028549909591675,6,,
364,cambridge-500,8.47661524508894,0.013370513916016,3,,
365,cambridge-500,7.86391707964495,0.031610727310181,6,,
366,cambridge-500,7.99111378934001,0.013340473175049,3,,
367,cambridge-500,9.93101816879365,0.022590160369873,5,,
368,cambridge-500,8.02286610773769,0.032376527786255,8,,
369,cambridge-500,8.56066856562289,0.023584604263306,6,,
370,cambridge-500,11.1272384625316,0.014959812164307,3,,
371,cambridge-500,8.09939426770507,0.010905265808106,2,,
372,cambridge-500,10.7836653789637,0.019764661788941,4,,
373,cambridge-500,9.01024537596599,0.015947580337525,3,,
374,cambridge-500,11.4162622674096,0.012797832489014,3,,
375,cambridge-500,7.97857747577119,0.020447731018067,5,,
376,cambridge-500,18.442833960828,0.029093265533447,7,,
377,cambridge-500,14.1365948134486,0.014378070831299,3,,
378,cambridge-500,13.3232060698453,0.015189170837402,2,,
379,cambridge-500,13.3680045126929,0.021367311477661,4,,
380,cambridge-500,10.73356016102,0.02866792678833,6,,
381,cambridge-500,17.2935468949293,0.020250797271729,5,,
382,cambridge-500,16.2562847004803,0.013458490371704,3,,
383,cambridge-500,12.6597807752241,0.012343168258667,2,,
384,cambridge-500,9.66504189387086,0.022336006164551,5,,
385,cambridge-500,10.4163417183328,0.021416425704956,5,,
386,cambridge-500,8.9242670308339,0.024407863616943,6,,
387,cambridge-500,8.41133128067276,0.020402669906616,5,,
388,cambridge-500,11.5810715173681,0.014713764190674,3,,
389,cambridge-500,12.2822036751065,0.020195960998535,5,,
390,cambridge-500,10.1719806093496,0.01430869102478,3,,
391,cambridge-500,10.2769267374573,0.026411533355713,4,,
392,cambridge-500,8.92543164846152,0.019945859909058,5,,
393,cambridge-500,12.9869238688972,0.029289245605469,7,,
394,cambridge-500,14.1196237178645,0.020874500274658,5,,
395,cambridge-500,14.1228049415707,0.013171911239624,3,,
396,cambridge-500,12.6902558804706,0.016645431518555,4,,
397,cambridge-500,8.2308124048878,0.025549173355103,6,,
398,cambridge-500,9.59128410006297,0.014360427856445,3,,
399,cambridge-500,15.5154694140793,0.023990392684937,5,,
400,cambridge-500,11.6919224531098,0.011644124984741,2,,
401,cambridge-500,11.4171410579955,0.026421785354614,5,,
402,cambridge-500,10.9675479286047,0.013300895690918,3,,
403,cambridge-500,9.5314708002111,0.01495361328125,3,,
404,cambridge-500,11.6410801194158,0.017739534378052,4,,
405,cambridge-500,10.2864183596307,0.017177820205689,3,,
406,cambridge-500,8.9341088254978,0.020172834396362,4,,
407,cambridge-500,9.95891910827265,0.024075031280518,6,,
408,cambridge-500,11.2987059533729,0.020081281661987,4,,
409,cambridge-500,8.64936218601014,0.023280143737793,5,,
410,cambridge-500,10.1357366283,0.023887395858765,5,,
411,cambridge-500,12.090327134204,0.011173248291016,2,,
412,cambridge-500,10.5727228417189,0.045492172241211,10,,
413,cambridge-500,11.0786534222568,0.035739421844483,8,,
414,cambridge-500,14.0433352789005,0.027378559112549,7,,
415,cambridge-500,10.1563166442745,0.024106502532959,5,,
416,cambridge-500,8.68863048808295,0.015700578689575,3,,
417,cambridge-500,11.6526697190493,0.017130851745606,4,,
418,cambridge-500,11.1736276510225,0.020374059677124,5,,
419,cambridge-500,8.33205389151498,0.017056941986084,4,,
420,cambridge-500,8.6181096759593,0.021583080291748,5,,
421,cambridge-500,11.6551918364579,0.031376838684082,8,,
422,cambridge-500,9.51130129705639,0.0250563621521,6,,
423,cambridge-500,9.41693217028716,0.015770435333252,3,,
424,cambridge-500,10.138361024716,0.018290996551514,4,,
425,cambridge-500,14.1287067449422,0.020137786865234,4,,
426,cambridge-500,8.65581070837433,0.013631343841553,2,,
427,cambridge-500,8.14714260398993,0.009839773178101,2,,
428,cambridge-500,10.0999062305105,0.02051591873169,5,,
429,cambridge-500,8.3253086422731,0.013692378997803,3,,
430,cambridge-500,18.6123356522152,0.018649816513062,4,,
431,cambridge-500,11.4936658881485,0.011004209518433,2,,
432,cambridge-500,10.4127681047645,0.031767129898071,8,,
433,cambridge-500,8.53244383406949,0.016522407531738,4,,
434,cambridge-500,18.4593243988168,0.020636081695557,5,,
435,cambridge-500,11.9374488080767,0.018947124481201,3,,
436,cambridge-500,12.4335263946593,0.01340389251709,3,,
437,cambridge-500,9.47790052428595,0.020590305328369,5,,
438,cambridge-500,15.0664035744023,0.013171434402466,3,,
439,cambridge-500,14.0371033985156,0.013303518295288,3,,
440,cambridge-500,11.850696711109,0.023803234100342,5,,
441,cambridge-500,8.64656037840106,0.013477802276611,3,,
442,cambridge-500,12.7642367701948,0.016692161560059,4,,
443,cambridge-500,12.7582778638157,0.023724317550659,6,,
444,cambridge-500,9.08999661540003,0.018020868301392,4,,
445,cambridge-500,12.1714259979211,0.020382881164551,4,,
446,cambridge-500,16.227547420059,0.019406795501709,4,,
447,cambridge-500,8.84329087919084,0.018641233444214,4,,
448,cambridge-500,10.4255400729371,0.0146803855896,3,,
449,cambridge-500,8.8605651570515,0.012673139572144,2,,
450,cambridge-500,10.8238602201569,0.023796081542969,4,,
451,cambridge-500,10.8890455741913,0.025007009506226,6,,
452,cambridge-500,18.4000230172557,0.02463173866272,6,,
453,cambridge-500,13.5650101889533,0.027723550796509,5,,
454,cambridge-500,9.53768502107327,0.018239736557007,4,,
455,cambridge-500,10.0025560425242,0.015506505966187,2,,
456,cambridge-500,8.42753611286267,0.014594078063965,3,,
457,cambridge-500,12.6361375746482,0.024108409881592,6,,
458,cambridge-500,9.25077508172191,0.016526699066162,4,,
459,cambridge-500,12.9343620778733,0.022283792495728,5,,
460,cambridge-500,9.68943501516534,0.017346858978272,4,,
461,cambridge-500,14.2570652768754,0.015807390213013,3,,
462,cambridge-500,10.1077362003646,0.012489318847656,2,,
463,cambridge-500,17.2362937433139,0.016734600067139,3,,
464,cambridge-500,11.7952142790148,0.029552936553955,5,,
465,cambridge-500,11.2499538800136,0.015551805496216,3,,
466,cambridge-500,8.80520417292163,0.016451358795166,2,,
467,cambridge-500,16.6480182413423,0.021703004837036,5,,
468,cambridge-500,14.5115718435095,0.020340919494629,5,,
469,cambridge-500,8.64766643346906,0.012044668197632,2,,
470,cambridge-500,8.39549004426173,0.020107746124268,4,,
471,cambridge-500,15.766417414756,0.037634372711182,9,,
472,cambridge-500,15.024161932284,0.023608446121216,4,,
473,cambridge-500,7.51848325189435,0.013739824295044,2,,
474,cambridge-500,11.886605281015,0.024987459182739,3,,
475,cambridge-500,12.1084746097286,0.027859687805176,6,,
476,cambridge-500,10.109924428779,0.020597457885742,4,,
477,cambridge-500,9.15097478779945,0.02492094039917,6,,
478,cambridge-500,11.2685524607567,0.01988410949707,5,,
479,cambridge-500,17.0576146519308,0.019999742507935,3,,
480,cambridge-500,10.5771783952811,0.02052640914917,5,,
