Test Instance,Graph,Flow Cost,Dual Cost,Time (sec),,
1023,london-500,4.8535223,4.211128,0.035902910232544,,
1024,london-500,6.0005784,5.507593,0.035902910232544,,
1025,london-500,4.068576,3.4536114,0.035902910232544,,
1026,london-500,4.7218237,4.007736,0.035902910232544,,
1027,london-500,2.9251187,2.3623886,0.035902910232544,,
1028,london-500,4.19988,3.505229,0.035902910232544,,
1029,london-500,2.9649825,2.3974354,0.035902910232544,,
1030,london-500,4.112159,3.710997,0.035902910232544,,
1031,london-500,3.918615,3.206685,0.035902910232544,,
1032,london-500,4.8188725,4.2256947,0.035902910232544,,
1033,london-500,5.1713514,4.4348264,0.035902910232544,,
1034,london-500,3.2919755,2.5252254,0.035902910232544,,
1035,london-500,3.5271518,2.8562505,0.035902910232544,,
1036,london-500,4.4164753,3.7138183,0.035902910232544,,
1037,london-500,4.2574773,3.3040726,0.035902910232544,,
1038,london-500,3.574897,2.927142,0.035902910232544,,
1039,london-500,4.5818195,3.9473746,0.035902910232544,,
1040,london-500,5.442087,4.8348784,0.035902910232544,,
1041,london-500,4.1625633,3.539452,0.035902910232544,,
1042,london-500,3.6715412,2.9353006,0.035902910232544,,
1043,london-500,4.459178,3.8728967,0.035902910232544,,
1044,london-500,4.61464,4.117774,0.035902910232544,,
1045,london-500,5.4583774,4.657438,0.035902910232544,,
1046,london-500,4.0970173,3.6001914,0.035902910232544,,
1047,london-500,4.998854,4.570346,0.035902910232544,,
1048,london-500,6.0776396,5.5261493,0.035902910232544,,
1049,london-500,8.983807,8.103699,0.035902910232544,,
1050,london-500,3.714761,3.1771,0.035902910232544,,
1051,london-500,5.197757,4.526514,0.035902910232544,,
1052,london-500,4.8313947,4.11062,0.035902910232544,,
1053,london-500,3.4113822,2.7298412,0.035902910232544,,
1054,london-500,4.413084,3.6709561,0.035902910232544,,
1055,london-500,4.032605,3.4551957,0.035902910232544,,
1056,london-500,3.7169533,3.0464559,0.035902910232544,,
1057,london-500,2.7873054,2.246122,0.035902910232544,,
1058,london-500,4.0212727,3.3619914,0.035902910232544,,
1059,london-500,3.194783,2.6900992,0.035902910232544,,
1060,london-500,3.5234468,2.9838722,0.035902910232544,,
1061,london-500,6.745957,6.2223186,0.035902910232544,,
1062,london-500,6.0652695,5.584003,0.035902910232544,,
1063,london-500,5.2746973,3.9744315,0.035902910232544,,
1064,london-500,4.409501,3.7998533,0.035902910232544,,
1065,london-500,3.946205,3.3769414,0.035902910232544,,
1066,london-500,4.993105,4.4851403,0.035902910232544,,
1067,london-500,10.344494,9.445429,0.035902910232544,,
1068,london-500,3.221334,2.7258751,0.035902910232544,,
1069,london-500,3.7149172,3.2066453,0.035902910232544,,
1070,london-500,3.167489,2.7092586,0.035902910232544,,
1071,london-500,4.6758723,3.8028831,0.035902910232544,,
1072,london-500,4.7317734,4.1216526,0.035902910232544,,
1073,london-500,3.22483,2.680013,0.035902910232544,,
1074,london-500,4.328117,3.6947277,0.035902910232544,,
1075,london-500,3.2972891,2.7169566,0.035902910232544,,
1076,london-500,4.6548862,3.9679658,0.035902910232544,,
1077,london-500,3.7692766,3.2422717,0.035902910232544,,
1078,london-500,4.8652625,4.4999237,0.035902910232544,,
1079,london-500,5.0541625,4.342058,0.035902910232544,,
1080,london-500,5.064904,3.906457,0.035902910232544,,
1081,london-500,3.8098,3.2543714,0.035902910232544,,
1082,london-500,3.7920613,3.3113265,0.035902910232544,,
1083,london-500,4.52153,3.9503322,0.035902910232544,,
1084,london-500,2.8054333,2.2017777,0.035902910232544,,
1085,london-500,4.456824,3.831627,0.035902910232544,,
1086,london-500,4.4475965,3.675664,0.035902910232544,,
1087,london-500,3.4828482,2.7673783,0.035902910232544,,
1088,london-500,4.531158,4.055323,0.035902910232544,,
1089,london-500,6.09024,5.407272,0.035902910232544,,
1090,london-500,3.6760821,3.143026,0.035902910232544,,
1091,london-500,3.0013726,2.5186765,0.035902910232544,,
1092,london-500,5.8526006,4.9595404,0.035902910232544,,
1093,london-500,3.6015549,3.0762875,0.035902910232544,,
1094,london-500,4.1169724,3.5085452,0.035902910232544,,
1095,london-500,4.1011167,3.5392199,0.035902910232544,,
1096,london-500,5.679482,4.59765,0.035902910232544,,
1097,london-500,4.979436,4.3197303,0.035902910232544,,
1098,london-500,5.4623365,4.8721256,0.035902910232544,,
1099,london-500,4.3184605,3.6619673,0.035902910232544,,
1100,london-500,5.1788225,4.6156425,0.032179462909699,,
1101,london-500,3.8655412,3.36348,0.032179462909699,,
1102,london-500,4.2874727,3.8403563,0.032179462909699,,
1103,london-500,4.475232,3.7326713,0.032179462909699,,
1104,london-500,4.16222,3.5082874,0.032179462909699,,
1105,london-500,3.5058568,2.9664974,0.032179462909699,,
1106,london-500,4.7295475,3.9985886,0.032179462909699,,
1107,london-500,3.3961394,2.9355254,0.032179462909699,,
1108,london-500,5.2459326,4.7060676,0.032179462909699,,
1109,london-500,3.3893304,3.0058618,0.032179462909699,,
1110,london-500,3.9586735,3.2116728,0.032179462909699,,
1111,london-500,3.45466,2.891665,0.032179462909699,,
1112,london-500,3.7660766,2.874217,0.032179462909699,,
1113,london-500,3.9092836,2.9437327,0.032179462909699,,
1114,london-500,6.3503137,5.732385,0.032179462909699,,
1115,london-500,3.5957255,3.099975,0.032179462909699,,
1116,london-500,7.013035,6.4647803,0.032179462909699,,
1117,london-500,4.556117,4.1245155,0.032179462909699,,
1118,london-500,4.8897324,4.258316,0.032179462909699,,
1119,london-500,6.069622,5.5706406,0.032179462909699,,
1120,london-500,3.4452217,3.0170245,0.032179462909699,,
1121,london-500,3.7110307,3.1672704,0.032179462909699,,
1122,london-500,3.5041327,2.8876238,0.032179462909699,,
1123,london-500,3.8660898,3.0357268,0.032179462909699,,
1124,london-500,3.5954847,3.052863,0.032179462909699,,
1125,london-500,3.1191149,2.7011576,0.032179462909699,,
1126,london-500,3.6505706,3.0136993,0.032179462909699,,
1127,london-500,4.3523626,3.9804602,0.032179462909699,,
1128,london-500,4.267742,3.8086271,0.032179462909699,,
1129,london-500,3.9535615,3.332643,0.032179462909699,,
1130,london-500,3.3554556,2.7159288,0.032179462909699,,
1131,london-500,4.5922847,4.094029,0.032179462909699,,
1132,london-500,3.426561,2.8924224,0.032179462909699,,
1133,london-500,3.1734207,2.6660311,0.032179462909699,,
1134,london-500,3.9548264,3.1258461,0.032179462909699,,
1135,london-500,6.0325947,5.5038133,0.032179462909699,,
1136,london-500,4.174378,3.4988418,0.032179462909699,,
1137,london-500,3.4982877,2.879073,0.032179462909699,,
1138,london-500,3.4953885,2.9140816,0.032179462909699,,
1139,london-500,4.0073404,3.586751,0.032179462909699,,
1140,london-500,3.9081297,3.3681536,0.032179462909699,,
1141,london-500,4.2281647,3.6335,0.032179462909699,,
1142,london-500,4.5591564,3.9526587,0.032179462909699,,
1143,london-500,3.4058874,2.8992991,0.032179462909699,,
1144,london-500,3.3969154,2.7581716,0.032179462909699,,
1145,london-500,3.5915318,3.0562673,0.032179462909699,,
1146,london-500,3.7570825,3.130429,0.032179462909699,,
1147,london-500,3.4244032,2.8869803,0.032179462909699,,
1148,london-500,3.1955311,2.6409118,0.032179462909699,,
1149,london-500,5.27496,4.712576,0.032179462909699,,
1150,london-500,3.6638799,3.1767845,0.032179462909699,,
1151,london-500,5.0023284,4.4369106,0.032179462909699,,
1152,london-500,4.786066,4.0024405,0.032179462909699,,
1153,london-500,3.5494337,3.0085936,0.032179462909699,,
1154,london-500,5.387717,4.2803106,0.032179462909699,,
1155,london-500,4.602614,4.0249276,0.032179462909699,,
1156,london-500,3.567674,3.1272619,0.032179462909699,,
1157,london-500,7.215654,6.724742,0.032179462909699,,
1158,london-500,8.509657,7.9105334,0.032179462909699,,
1159,london-500,5.218462,4.675755,0.032179462909699,,
1160,london-500,3.804061,3.440041,0.032179462909699,,
1161,london-500,6.1224756,5.652485,0.032179462909699,,
1162,london-500,3.5373247,2.9056804,0.032179462909699,,
1163,london-500,5.0295033,4.554753,0.032179462909699,,
1164,london-500,6.961061,6.4785113,0.032179462909699,,
1165,london-500,3.1632714,2.6806512,0.032179462909699,,
1166,london-500,3.2417731,2.7760453,0.032179462909699,,
1167,london-500,6.138581,5.6399345,0.032179462909699,,
1168,london-500,6.7170944,6.2293653,0.032179462909699,,
1169,london-500,5.640623,5.192691,0.032179462909699,,
1170,london-500,5.5941467,4.870573,0.032179462909699,,
1171,london-500,4.7816763,4.3503885,0.032179462909699,,
1172,london-500,5.6881323,5.228279,0.032179462909699,,
1173,london-500,4.021308,3.4572892,0.032179462909699,,
1174,london-500,4.4496164,3.8187017,0.032179462909699,,
1175,london-500,9.338623,8.71604,0.032179462909699,,
1176,london-500,3.8855586,3.4637332,0.032179462909699,,
1177,london-500,4.090996,3.4538765,0.032179462909699,,
1178,london-500,3.6117234,3.1168501,0.032179462909699,,
1179,london-500,4.6289735,4.1238422,0.032179462909699,,
1180,london-500,10.03682,9.416948,0.032179462909699,,
1181,london-500,6.2109327,5.6920857,0.032179462909699,,
1182,london-500,5.6876454,5.127407,0.032179462909699,,
1183,london-500,4.001672,3.520919,0.032179462909699,,
1184,london-500,9.618688,9.144319,0.032179462909699,,
1185,london-500,3.016723,2.5913339,0.032179462909699,,
1186,london-500,6.40597,5.8475657,0.032179462909699,,
1187,london-500,4.601628,3.9136136,0.032179462909699,,
1188,london-500,9.652667,9.11496,0.032179462909699,,
1189,london-500,3.6337323,3.1399245,0.032179462909699,,
1190,london-500,4.146707,3.1928012,0.032179462909699,,
1191,london-500,4.8053946,4.0072927,0.032179462909699,,
1192,london-500,10.011391,8.294486,0.032179462909699,,
1193,london-500,7.7443647,7.0098767,0.032179462909699,,
1194,london-500,4.830533,4.0405354,0.032179462909699,,
1195,london-500,3.3521554,2.7528973,0.032179462909699,,
1196,london-500,6.0218644,5.4329348,0.032179462909699,,
1197,london-500,8.061289,7.169465,0.032179462909699,,
1198,london-500,4.5143795,3.8306928,0.032179462909699,,
1199,london-500,4.760246,4.277417,0.032179462909699,,
1200,london-500,2.876685,2.368659,0.035383815765381,,
1201,london-500,3.815064,3.3428342,0.035383815765381,,
1202,london-500,3.1348782,2.562663,0.035383815765381,,
1203,london-500,4.825377,3.860558,0.035383815765381,,
1204,london-500,4.416113,3.8045387,0.035383815765381,,
1205,london-500,3.6020217,3.0758183,0.035383815765381,,
1206,london-500,4.722488,4.0715213,0.035383815765381,,
1207,london-500,4.007571,3.5534909,0.035383815765381,,
1208,london-500,9.583116,8.944655,0.035383815765381,,
1209,london-500,5.475113,4.7561064,0.035383815765381,,
1210,london-500,4.8651958,4.2348833,0.035383815765381,,
1211,london-500,3.300335,2.8177848,0.035383815765381,,
1212,london-500,9.4250965,8.700598,0.035383815765381,,
1213,london-500,3.7925572,3.3508058,0.035383815765381,,
1214,london-500,3.7050104,3.0913043,0.035383815765381,,
1215,london-500,6.196686,5.6847816,0.035383815765381,,
1216,london-500,3.9152899,3.4504461,0.035383815765381,,
1217,london-500,4.582465,4.067103,0.035383815765381,,
1218,london-500,4.1853848,3.7140589,0.035383815765381,,
1219,london-500,5.3037176,4.6091137,0.035383815765381,,
1220,london-500,3.90916,3.275024,0.035383815765381,,
1221,london-500,4.4633,3.203754,0.035383815765381,,
1222,london-500,2.941444,2.4510796,0.035383815765381,,
1223,london-500,3.4685864,3.0191388,0.035383815765381,,
1224,london-500,5.5715585,4.877666,0.035383815765381,,
1225,london-500,5.050643,4.3333755,0.035383815765381,,
1226,london-500,7.6641903,7.018441,0.035383815765381,,
1227,london-500,5.957526,5.378697,0.035383815765381,,
1228,london-500,5.0258465,4.448847,0.035383815765381,,
1229,london-500,3.6049209,3.0860431,0.035383815765381,,
1230,london-500,7.0784264,6.5536046,0.035383815765381,,
1231,london-500,5.368739,4.715873,0.035383815765381,,
1232,london-500,4.163603,3.607799,0.035383815765381,,
1233,london-500,3.5356402,2.8506465,0.035383815765381,,
1234,london-500,3.4752817,3.0547128,0.035383815765381,,
1235,london-500,4.7344074,4.342599,0.035383815765381,,
1236,london-500,3.8892431,3.385928,0.035383815765381,,
1237,london-500,3.5124469,2.9228299,0.035383815765381,,
1238,london-500,4.274682,3.590027,0.035383815765381,,
1239,london-500,4.5342097,3.7526927,0.035383815765381,,
1240,london-500,3.7498887,3.1804967,0.035383815765381,,
1241,london-500,4.921442,4.3065915,0.035383815765381,,
1242,london-500,3.4193995,2.5797646,0.035383815765381,,
1243,london-500,3.4274433,2.8272119,0.035383815765381,,
1244,london-500,3.5925186,2.8596218,0.035383815765381,,
1245,london-500,3.8968556,3.54921,0.035383815765381,,
1246,london-500,3.5340571,3.0540838,0.035383815765381,,
1247,london-500,4.1659346,3.6208832,0.035383815765381,,
1248,london-500,4.937828,4.432907,0.035383815765381,,
1249,london-500,8.241437,7.577105,0.035383815765381,,
1250,london-500,4.7053666,3.9328227,0.035383815765381,,
1251,london-500,4.7473025,4.0459146,0.035383815765381,,
1252,london-500,8.02697,7.5695972,0.035383815765381,,
1253,london-500,5.987522,5.524581,0.035383815765381,,
1254,london-500,3.8106878,3.1017797,0.035383815765381,,
1255,london-500,4.7807217,4.1952295,0.035383815765381,,
1256,london-500,3.7618523,3.275647,0.035383815765381,,
1257,london-500,4.267908,3.5354557,0.035383815765381,,
1258,london-500,3.8613405,3.1218746,0.035383815765381,,
1259,london-500,8.046033,7.4230566,0.035383815765381,,
1260,london-500,5.6202674,5.13022,0.035383815765381,,
1261,london-500,5.1148024,3.9875855,0.035383815765381,,
1262,london-500,4.733079,4.2883587,0.035383815765381,,
1263,london-500,5.0842376,4.5008154,0.035383815765381,,
1264,london-500,3.833198,3.1309297,0.035383815765381,,
1265,london-500,3.246447,2.8857737,0.035383815765381,,
1266,london-500,6.132704,5.5102468,0.035383815765381,,
1267,london-500,3.8531563,3.184962,0.035383815765381,,
1268,london-500,4.6865273,3.913415,0.035383815765381,,
1269,london-500,3.4967976,2.871015,0.035383815765381,,
1270,london-500,3.1617966,2.4411337,0.035383815765381,,
1271,london-500,3.4741979,2.906321,0.035383815765381,,
1272,london-500,4.531212,3.9743395,0.035383815765381,,
1273,london-500,4.1834455,3.7386856,0.035383815765381,,
1274,london-500,4.148869,3.4930604,0.035383815765381,,
1275,london-500,4.6659865,4.083132,0.035383815765381,,
1276,london-500,5.6587343,4.562166,0.035383815765381,,
1277,london-500,4.9105787,4.1768446,0.035383815765381,,
1278,london-500,3.766013,3.2175598,0.035383815765381,,
1279,london-500,3.1238837,2.612916,0.035383815765381,,
1280,london-500,4.6276817,3.1371913,0.035383815765381,,
1281,london-500,3.4867537,3.0418768,0.035383815765381,,
1282,london-500,3.449891,3.0908866,0.035383815765381,,
1283,london-500,4.6690636,4.0709023,0.035383815765381,,
1284,london-500,5.0173874,4.4177794,0.035383815765381,,
1285,london-500,7.1138644,6.539938,0.035383815765381,,
1286,london-500,6.909258,6.368017,0.035383815765381,,
1287,london-500,2.817482,2.3222682,0.035383815765381,,
1288,london-500,3.814828,3.0697362,0.035383815765381,,
1289,london-500,4.284287,3.5630474,0.035383815765381,,
1290,london-500,3.5865517,2.6998599,0.035383815765381,,
1291,london-500,4.1660037,3.4336226,0.035383815765381,,
1292,london-500,9.826668,9.296444,0.035383815765381,,
1293,london-500,6.9847465,6.4787507,0.035383815765381,,
1294,london-500,8.515512,7.6922283,0.035383815765381,,
1295,london-500,5.383724,4.7126207,0.035383815765381,,
1296,london-500,3.752965,3.3111868,0.035383815765381,,
1297,london-500,4.210125,3.728084,0.035383815765381,,
1298,london-500,3.813696,3.345563,0.035383815765381,,
1299,london-500,2.9863417,2.5059848,0.035383815765381,,
1300,london-500,4.1075583,3.584949,0.035321459770203,,
1301,london-500,4.136926,3.771739,0.035321459770203,,
1302,london-500,4.209161,3.7963467,0.035321459770203,,
1303,london-500,4.403935,3.7463713,0.035321459770203,,
1304,london-500,3.9911957,3.4269013,0.035321459770203,,
1305,london-500,4.661559,4.1554675,0.035321459770203,,
1306,london-500,3.0716407,2.5594292,0.035321459770203,,
1307,london-500,3.4208827,2.9909968,0.035321459770203,,
1308,london-500,3.8672767,3.3745208,0.035321459770203,,
1309,london-500,9.076276,8.034168,0.035321459770203,,
1310,london-500,4.666186,4.120624,0.035321459770203,,
1311,london-500,4.4199142,3.174246,0.035321459770203,,
1312,london-500,5.731837,5.0458636,0.035321459770203,,
1313,london-500,3.8993742,3.38816,0.035321459770203,,
1314,london-500,4.111832,3.472506,0.035321459770203,,
1315,london-500,3.908747,2.8028936,0.035321459770203,,
1316,london-500,4.4065313,3.810378,0.035321459770203,,
1317,london-500,3.6739666,3.089745,0.035321459770203,,
1318,london-500,5.1538305,4.567537,0.035321459770203,,
1319,london-500,5.3548775,4.726555,0.035321459770203,,
1320,london-500,3.3447835,2.6220741,0.035321459770203,,
1321,london-500,3.8302314,3.3684902,0.035321459770203,,
1322,london-500,7.3966913,6.4139767,0.035321459770203,,
1323,london-500,3.4035413,2.835491,0.035321459770203,,
1324,london-500,6.694887,5.362516,0.035321459770203,,
1325,london-500,5.8641047,5.2510233,0.035321459770203,,
1326,london-500,4.3009286,3.450662,0.035321459770203,,
1327,london-500,4.3145046,3.6154356,0.035321459770203,,
1328,london-500,3.514432,2.9677145,0.035321459770203,,
1329,london-500,4.9997096,4.4541435,0.035321459770203,,
1330,london-500,6.1256,5.5315332,0.035321459770203,,
1331,london-500,3.7401168,3.140449,0.035321459770203,,
1332,london-500,3.6386917,2.977347,0.035321459770203,,
1333,london-500,5.3564596,4.615247,0.035321459770203,,
1334,london-500,8.230007,7.7394342,0.035321459770203,,
1335,london-500,4.5060062,4.031981,0.035321459770203,,
1336,london-500,3.9002044,3.3356452,0.035321459770203,,
1337,london-500,3.2432754,2.7371733,0.035321459770203,,
1338,london-500,9.104891,8.480785,0.035321459770203,,
1339,london-500,3.9948592,3.2005022,0.035321459770203,,
1340,london-500,4.581705,3.8455815,0.035321459770203,,
1341,london-500,4.4945655,3.776784,0.035321459770203,,
1342,london-500,3.794802,3.3509102,0.035321459770203,,
1343,london-500,4.059539,3.5393715,0.035321459770203,,
1344,london-500,4.2106915,3.5411105,0.035321459770203,,
1345,london-500,5.031973,4.5243125,0.035321459770203,,
1346,london-500,4.32714,3.8781567,0.035321459770203,,
1347,london-500,5.8133974,5.0440073,0.035321459770203,,
1348,london-500,2.9298291,2.3435256,0.035321459770203,,
1349,london-500,4.4655256,3.6850824,0.035321459770203,,
1350,london-500,3.0312405,2.3935647,0.035321459770203,,
1351,london-500,4.3380866,3.7970667,0.035321459770203,,
1352,london-500,3.6950939,3.0935872,0.035321459770203,,
1353,london-500,3.5352533,2.9270904,0.035321459770203,,
1354,london-500,4.0014153,3.5385509,0.035321459770203,,
1355,london-500,3.5262704,2.895881,0.035321459770203,,
1356,london-500,4.3475575,3.948735,0.035321459770203,,
1357,london-500,6.302286,4.935892,0.035321459770203,,
1358,london-500,10.358877,9.627521,0.035321459770203,,
1359,london-500,13.020617,12.135502,0.035321459770203,,
1360,london-500,10.756523,10.086276,0.035321459770203,,
1361,london-500,5.482197,5.0521364,0.035321459770203,,
1362,london-500,6.763184,4.897422,0.035321459770203,,
1363,london-500,4.950378,4.1849318,0.035321459770203,,
1364,london-500,4.454678,3.9986763,0.035321459770203,,
1365,london-500,2.8915029,2.3861265,0.035321459770203,,
1366,london-500,3.4432085,2.9342852,0.035321459770203,,
1367,london-500,3.278329,2.624227,0.035321459770203,,
1368,london-500,4.1060076,3.2439837,0.035321459770203,,
1369,london-500,4.117741,3.486453,0.035321459770203,,
1370,london-500,4.206783,3.6481867,0.035321459770203,,
1371,london-500,3.4985793,2.797119,0.035321459770203,,
1372,london-500,6.5520515,5.5453634,0.035321459770203,,
1373,london-500,3.8970492,3.2872963,0.035321459770203,,
1374,london-500,10.319759,9.673317,0.035321459770203,,
1375,london-500,5.4249544,4.6706195,0.035321459770203,,
1376,london-500,4.356784,3.7896013,0.035321459770203,,
1377,london-500,5.418805,4.7896,0.035321459770203,,
1378,london-500,2.8928986,2.398834,0.035321459770203,,
1379,london-500,4.4560657,3.8773894,0.035321459770203,,
1380,london-500,6.384786,5.827431,0.035321459770203,,
1381,london-500,5.019535,4.4086003,0.035321459770203,,
1382,london-500,2.9723907,2.591817,0.035321459770203,,
1383,london-500,3.1939507,2.6643934,0.035321459770203,,
1384,london-500,5.657274,5.1175795,0.035321459770203,,
1385,london-500,4.551799,4.0303555,0.035321459770203,,
1386,london-500,5.9571605,5.2462006,0.035321459770203,,
1387,london-500,7.0395117,6.411243,0.035321459770203,,
1388,london-500,4.151162,3.537837,0.035321459770203,,
1389,london-500,9.657507,9.01969,0.035321459770203,,
1390,london-500,3.8302097,3.3989294,0.035321459770203,,
1391,london-500,4.1124816,3.5434446,0.035321459770203,,
1392,london-500,7.405862,6.7544127,0.035321459770203,,
1393,london-500,2.9435854,2.3927934,0.035321459770203,,
1394,london-500,4.2114744,2.887226,0.035321459770203,,
1395,london-500,5.754455,5.100974,0.035321459770203,,
1396,london-500,3.5464728,3.042491,0.035321459770203,,
1397,london-500,5.4042664,3.9112744,0.035321459770203,,
1398,london-500,4.28898,3.6519747,0.035321459770203,,
1399,london-500,2.7399585,2.3211114,0.035321459770203,,
1400,london-500,4.3004184,3.7427526,0.035557680130005,,
1401,london-500,4.2896843,3.6927214,0.035557680130005,,
1402,london-500,3.249993,2.8618922,0.035557680130005,,
1403,london-500,4.802945,4.0769787,0.035557680130005,,
1404,london-500,4.2058496,3.7463953,0.035557680130005,,
1405,london-500,5.631792,4.845787,0.035557680130005,,
1406,london-500,4.173678,3.4625733,0.035557680130005,,
1407,london-500,3.102345,2.7261992,0.035557680130005,,
1408,london-500,4.7837024,4.1800833,0.035557680130005,,
1409,london-500,3.0327554,2.6163068,0.035557680130005,,
1410,london-500,6.536018,5.9908905,0.035557680130005,,
1411,london-500,3.4803996,2.8478432,0.035557680130005,,
1412,london-500,3.0127697,2.4530578,0.035557680130005,,
1413,london-500,2.702068,2.1870224,0.035557680130005,,
1414,london-500,5.4443474,4.932153,0.035557680130005,,
1415,london-500,3.4018106,2.874671,0.035557680130005,,
1416,london-500,3.6721392,3.2369547,0.035557680130005,,
1417,london-500,5.4636173,4.906882,0.035557680130005,,
1418,london-500,4.472551,3.9508972,0.035557680130005,,
1419,london-500,3.8249955,3.2372985,0.035557680130005,,
1420,london-500,4.3853645,3.8808014,0.035557680130005,,
1421,london-500,3.34549,2.7491035,0.035557680130005,,
1422,london-500,3.6790514,2.7984958,0.035557680130005,,
1423,london-500,4.8318777,3.9735541,0.035557680130005,,
1424,london-500,3.500744,2.8797421,0.035557680130005,,
1425,london-500,4.298001,3.7989328,0.035557680130005,,
1426,london-500,3.7432575,3.2332096,0.035557680130005,,
1427,london-500,4.862652,4.354528,0.035557680130005,,
1428,london-500,6.64948,6.0582933,0.035557680130005,,
1429,london-500,7.58181,7.041711,0.035557680130005,,
1430,london-500,3.7216969,3.178402,0.035557680130005,,
1431,london-500,6.6104927,3.5010872,0.035557680130005,,
1432,london-500,4.997669,4.2174826,0.035557680130005,,
1433,london-500,3.44639,2.9256463,0.035557680130005,,
1434,london-500,4.4779806,4.0230346,0.035557680130005,,
1435,london-500,3.7052898,3.1376443,0.035557680130005,,
1436,london-500,5.3815994,4.5896187,0.035557680130005,,
1437,london-500,3.221615,2.6861184,0.035557680130005,,
1438,london-500,3.907214,3.2823174,0.035557680130005,,
1439,london-500,2.9912689,2.5118728,0.035557680130005,,
1440,london-500,5.5516753,4.995188,0.035557680130005,,
1441,london-500,3.1895595,2.7262738,0.035557680130005,,
1442,london-500,4.0163956,3.6061957,0.035557680130005,,
1443,london-500,4.770534,3.993928,0.035557680130005,,
1444,london-500,4.517951,3.792803,0.035557680130005,,
1445,london-500,5.4543514,4.820384,0.035557680130005,,
1446,london-500,5.313065,4.5579405,0.035557680130005,,
1447,london-500,4.4561453,3.5635097,0.035557680130005,,
1448,london-500,5.3189893,4.8717017,0.035557680130005,,
1449,london-500,4.1361904,3.780857,0.035557680130005,,
1450,london-500,4.0017924,3.1661556,0.035557680130005,,
1451,london-500,4.1974525,3.43566,0.035557680130005,,
1452,london-500,3.1844916,2.6330314,0.035557680130005,,
1453,london-500,4.8933034,4.3461246,0.035557680130005,,
1454,london-500,3.8231997,3.2255108,0.035557680130005,,
1455,london-500,3.5770004,3.017075,0.035557680130005,,
1456,london-500,5.16349,4.4727736,0.035557680130005,,
1457,london-500,3.529327,3.0441718,0.035557680130005,,
1458,london-500,3.192723,2.7264788,0.035557680130005,,
1459,london-500,3.8901463,3.344605,0.035557680130005,,
1460,london-500,3.2351482,2.6405778,0.035557680130005,,
1461,london-500,7.3261952,6.6113,0.035557680130005,,
1462,london-500,4.939108,4.52901,0.035557680130005,,
1463,london-500,3.1577082,2.7866378,0.035557680130005,,
1464,london-500,6.94543,6.0493574,0.035557680130005,,
1465,london-500,3.2143064,2.7792087,0.035557680130005,,
1466,london-500,6.3438444,5.542393,0.035557680130005,,
1467,london-500,4.5109024,3.8222582,0.035557680130005,,
1468,london-500,3.9100304,3.3815439,0.035557680130005,,
1469,london-500,7.565111,7.1367846,0.035557680130005,,
1470,london-500,4.8962326,4.074287,0.035557680130005,,
1471,london-500,6.2594657,5.6538563,0.035557680130005,,
1472,london-500,3.6930509,3.135315,0.035557680130005,,
1473,london-500,5.910907,5.1860538,0.035557680130005,,
1474,london-500,6.128873,5.594164,0.035557680130005,,
1475,london-500,4.425516,3.7541494,0.035557680130005,,
1476,london-500,2.711234,2.206916,0.035557680130005,,
1477,london-500,2.9854825,2.501703,0.035557680130005,,
1478,london-500,4.363409,3.8812943,0.035557680130005,,
1479,london-500,3.5412483,2.9890392,0.035557680130005,,
1480,london-500,4.6198955,4.1134505,0.035557680130005,,
1481,london-500,7.474107,6.86833,0.035557680130005,,
1482,london-500,3.161851,2.5436754,0.035557680130005,,
1483,london-500,7.858478,6.871319,0.035557680130005,,
1484,london-500,4.502119,3.9660742,0.035557680130005,,
1485,london-500,6.503141,5.9087677,0.035557680130005,,
1486,london-500,4.987976,4.4071465,0.035557680130005,,
1487,london-500,5.4931464,4.822629,0.035557680130005,,
1488,london-500,5.2972383,4.593575,0.035557680130005,,
1489,london-500,3.639407,3.1377296,0.035557680130005,,
1490,london-500,5.8229556,5.3579884,0.035557680130005,,
1491,london-500,4.2587953,3.872138,0.035557680130005,,
1492,london-500,3.8705804,3.233624,0.035557680130005,,
1493,london-500,5.9877815,5.3105764,0.035557680130005,,
1494,london-500,6.848257,6.3199177,0.035557680130005,,
1495,london-500,4.3859863,3.8323772,0.035557680130005,,
1496,london-500,4.7345943,4.236397,0.035557680130005,,
1497,london-500,4.144879,3.5668855,0.035557680130005,,
1498,london-500,4.4629354,4.004682,0.035557680130005,,
1499,london-500,3.4708714,2.808448,0.035557680130005,,
1500,london-500,3.118629,2.5916555,0.035567755699158,,
1501,london-500,5.2920117,4.787137,0.035567755699158,,
1502,london-500,3.3266292,2.675197,0.035567755699158,,
1503,london-500,3.7328672,3.3134615,0.035567755699158,,
1504,london-500,3.7276483,2.8953419,0.035567755699158,,
1505,london-500,12.891393,11.989728,0.035567755699158,,
1506,london-500,13.596334,12.614115,0.035567755699158,,
1507,london-500,4.4261923,3.9188118,0.035567755699158,,
1508,london-500,5.568558,4.8753996,0.035567755699158,,
1509,london-500,4.430071,3.7496462,0.035567755699158,,
1510,london-500,3.2000833,2.6371665,0.035567755699158,,
1511,london-500,4.344674,3.8318548,0.035567755699158,,
1512,london-500,7.8857555,7.273617,0.035567755699158,,
1513,london-500,6.7503543,6.0955944,0.035567755699158,,
1514,london-500,3.1716464,2.5089858,0.035567755699158,,
1515,london-500,4.0037985,3.0980587,0.035567755699158,,
1516,london-500,4.5847073,4.074746,0.035567755699158,,
